"date (UTC)",description,moneyIn,moneyOut,"tx hash","current balance"
20170525,"PAYMENT RECEIVED",1554740453,0,4d175b5484547c32164e5d45d367c8c67aee7b86d10d3bc355a7cdda7a0c3445,97295362877
20170525,"PAYMENT RECEIVED",1770017142,0,f1983926c3c68d67a9f1c9a129a10869dd971b7570c4c4c187e1b9b0789579fa,95740622424
20170525,"PAYMENT RECEIVED",1553974752,0,aaf8b4b72858b8006553c781353ad0e6585908275948e6140913de83eba3269c,93970605282
20170525,"PAYMENT RECEIVED",1550272217,0,5dd9ecf3747dc37379bb109ae2c4d6c85bfc4e73cf3c6e270df12d7a701b3b48,92416630530
20170525,"PAYMENT RECEIVED",1492564130,0,68343df47ad6f19d797d9e91d02431e4f4f3e98b90c8eabe5d1a9f09f82017f7,90866358313
20170525,"PAYMENT RECEIVED",1520416121,0,20177719262242b8b5a501383c34b0611c4841cf68b1bdf86a446bdde3eecb24,89373794183
20170525,"PAYMENT RECEIVED",1572873393,0,2f7bd72611d5bc2cf25340136cffcea11019f02d1aef25f656a508bca95ee4bf,87853378062
20170525,"PAYMENT RECEIVED",1513917361,0,b5ea1bc689988a893574758087147794d51ca058c803d385d51e8c109f303862,86280504669
20170524,"PAYMENT RECEIVED",1610685584,0,02ba02076ff230cb45d163225e6ba3fdee40700a260d9dc7785778c830612e9b,84766587308
20170524,"PAYMENT RECEIVED",1465359256,0,a5afad450651285296c3359fd25f649320b303c7526f808c0ab2bceb152c78e2,83155901724
20170524,"PAYMENT RECEIVED",1537683529,0,602e2613c354d6b31a26910895d6ad10758579df50721cdb08c5b1ef7da9e406,81690542468
20170524,"PAYMENT RECEIVED",1428519721,0,e494a32c6a57a7800e38d931ec66d6129d6c04ae1dd57085ac6354da73c52cf2,80152858939
20170524,"PAYMENT RECEIVED",1456064392,0,b138a888ee498fd3c0b4d310d300f68f98b4b0485540ed549da69f65d955f7c0,78724339218
20170524,"PAYMENT RECEIVED",1426387280,0,208c095c97abd3b888202b392310ebeb0953fd6ccd8e5b247da907aa5e049ef4,77268274826
20170523,"PAYMENT RECEIVED",1429574063,0,7a1fc94586905100bb7599ecdbf64b1aa368291943314f6c14cfae7e648b472d,75841887546
20170523,"PAYMENT RECEIVED",1449840167,0,5f3822b8514533765258877ce1c733695bd13d0b4a0847b58045d73f3728f429,74412313483
20170523,"PAYMENT RECEIVED",1459261298,0,03793bdecd5db93f7efa780b72d698c21865c174ed936cbb8bf9a94d8da82f2a,72962473316
20170523,"PAYMENT RECEIVED",1448293311,0,f3febcd05bb231258c372a0a11ab3525302eaea01c731c0b76cbd326a86409c4,71503212018
20170523,"PAYMENT RECEIVED",1447149755,0,d2d4e84915e10c2da69119984a236dc9533d42c3ea33569161bf9ae35a0ecb6a,70054918707
20170523,"PAYMENT RECEIVED",1549775864,0,4c1c943a1e2dc42bafc6675c8ca092c73e8408be403bb634deeb58293ea9fef7,68607768952
20170523,"PAYMENT RECEIVED",1488375141,0,d8d607501b035c0051e020d77810c796b823f053ce6e0df6bf62ce1351e3dc06,67057993088
20170523,"PAYMENT RECEIVED",1586828632,0,34e9f949221bf608e2d8297326af97fb9a7c24611c7460c05ad61993224bf949,65569617947
20170523,"PAYMENT RECEIVED",1488339668,0,c253c275ffdc044bb2431fcc13059b2f46f6031133e6bbc0ffc5403d552cd0c5,63982789315
20170523,"PAYMENT RECEIVED",1505648547,0,411c38db0ca33a2087bba28fc5594e9fd45ebe6757de2b300348c390b4cac670,62494449647
20170523,"PAYMENT RECEIVED",1521913300,0,9e727566aed20833ffbb28336b63636ab938ea2f280bb843365146aeb6ea320b,60988801100
20170522,"PAYMENT RECEIVED",1552731464,0,fe316bf1178c58a08cbfd618da002432651c7b73521700f084770a6c56f13bdd,59466887800
20170522,"PAYMENT RECEIVED",1546358154,0,25e632d63821aaa821cd96cdc131dd3ec8067499a31a92f95e8b851950c054b6,57914156336
20170522,"PAYMENT RECEIVED",1624557834,0,334fb2780e61145ef7cd02234614bd558f85bdaf4398f024b9e5590d86ffe5ea,56367798182
20170522,"PAYMENT RECEIVED",1494693125,0,6dc5436b2b726c96d28b20ed708adee6998683f51aff2a0a278a194c34c7686f,54743240348
20170522,"PAYMENT SENT",0,-150000755200,ff4f41f3252e5aea6c5b98b43018ad45d0c8d643bbfc6cecf2f1af9792921c48,53248547223
20170522,"PAYMENT RECEIVED",1541306262,0,95c653b2debcac7081fbf5752472c35c81bcc52bd9ed52cc04e7556e9d92b14e,203249302423
20170522,"PAYMENT RECEIVED",1549159866,0,2b503c02422e7b83bfadd0f82e0f447bed7bfa7df158ad99e7a53f054c8c7ddd,201707996161
20170522,"PAYMENT RECEIVED",1538486177,0,bb232ac3fdbf7ca769d77a39dd2771863d5ef9ba2f52214f61996b5cc61a56d5,200158836295
20170522,"PAYMENT RECEIVED",1492958351,0,ebca5ec51e25fd945d9ddfdc6bb1d4d3973a201b0d232efc68303f002c72762c,198620350118
20170522,"PAYMENT RECEIVED",1495340852,0,b7a4318fb1cf498acf41db45e8a2f9221a6182aecf9fce30d8201650f53d2406,197127391767
20170521,"PAYMENT RECEIVED",1550709139,0,639b97934e4a5900fa53fb92bd409f12b974df66c0751e5e61ac541ea475894c,195632050915
20170521,"PAYMENT RECEIVED",1518299148,0,e4f24ca1812523f52fbc8870b84f669a04b1e44291b9e09df99c5537e42aa724,194081341776
20170521,"PAYMENT RECEIVED",1544940808,0,07c6d2dc8898e6ed0fcaa93015674ab9eb13ccbb5b463de7a0e14555cda54546,192563042628
20170521,"PAYMENT RECEIVED",1456563965,0,64b50fd34466774e3ff3d6bb09ba52027a16dcb17d37006abb06d0a4c5de79a0,191018101820
20170521,"PAYMENT RECEIVED",1472732362,0,7c71855dc5f55b0afbf26d91a9b45dfb9d1480ad9505a78058d5161c2a49644d,189561537855
20170521,"PAYMENT RECEIVED",1537071202,0,74de6bbbb2e94ff89e28d77d0b157e5cff42df5c1153d9d007227786f0e46513,188088805493
20170521,"PAYMENT RECEIVED",1388158515,0,f536bf3ef295462955f90e6b7091bc6b75a0f85ed92ae53370c9ea66091b27f4,186551734291
20170521,"PAYMENT RECEIVED",1416457541,0,f0e4356d1f7fd9ed4edf1c0c3fbe95696db7ff3abf08fb0bcab3e731f880071b,185163575776
20170521,"PAYMENT RECEIVED",1408260167,0,e4f7b710d42174ee0499e2c210f44e58bf644f158b629b26ab7df3ab5fe30e4d,183747118235
20170521,"PAYMENT RECEIVED",1446117053,0,b4c844fe93880fbf9e307b4bd6fb2a6517906e69e47cb041ac7b93f859ced02b,182338858068
20170520,"PAYMENT RECEIVED",1473733862,0,08c9493448ae870918a6194fd64e11b818c68ed0bb793db0a33dbce0c5ac45d5,180892741015
20170520,"PAYMENT RECEIVED",1524135205,0,52d222e3d1fab628c1294e7f94a0218f034cec000d073c23d9d5908a961dbc86,179419007153
20170520,"PAYMENT RECEIVED",1521408982,0,88fd4f2c05b1e88f45ff329b6e32fc2eeb9b470b494e8ad501514f03f42f70f0,177894871948
20170520,"PAYMENT RECEIVED",1465956845,0,120fb97dea3eaddcdb4b9e93de48d5634af94097f7961c9f419cde82b6a78505,176373462966
20170520,"PAYMENT RECEIVED",1443341688,0,87454e993cf4634e7e4c3e6320c5e3d9f7c821c0f0e4d880140521bf8e150e35,174907506121
20170520,"PAYMENT RECEIVED",1439123773,0,7ce13b7a381b1c8048e196ca480fdd252fde762ab5b5a5229a9a4778d5482688,173464164433
20170520,"PAYMENT RECEIVED",1404317959,0,f10aaeba0d9f1d439f4066f01ea6f8c8a3549852295b888b9e0d8ae52c697474,172025040660
20170520,"PAYMENT RECEIVED",1445770801,0,a40e787f48cabe1189db38c3fe30dfa069672beb4c5433d431f18b0796f4e224,170620722701
20170520,"PAYMENT RECEIVED",1485911093,0,54bd5ee27e085391edb6cf3d29d586387bbada221f793759965a570b8eb7e997,169174951900
20170520,"PAYMENT RECEIVED",1412473053,0,b294357b5de81c018eed906b747caf72a2ff36adcdb3b1dc2122b80abb36fb17,167689040807
20170520,"PAYMENT RECEIVED",1559456840,0,bdc40666a377d08bc0071f7fc5414fbeb75bc88b2d88424cdf7276d7d6a167ce,166276567754
20170520,"PAYMENT RECEIVED",1366191894,0,6b6972bcdaf7e745b7fde8404b232bd1441a35455dc1218f99511ce12513d93d,164717110914
20170520,"PAYMENT RECEIVED",1390358016,0,133ba9ccb6fe7757f36e515440b3ffc51865e334b9f3dc20aadfab62ce2896de,163350919020
20170520,"PAYMENT RECEIVED",1374575727,0,5c7e66b9af7edb446c9ec08f88e7fb7c8d0f59a0885d430d3ae60362c32677d5,161960561004
20170520,"PAYMENT RECEIVED",1447141111,0,aaa4430fa0e3b94656f5a782d7bcd6d8ea86e6b9dd0eab06d423a1aa7472b3eb,160585985277
20170520,"PAYMENT RECEIVED",1474880616,0,dcfa1119940d6bd6f7ef6b62cbaf0300127de3c81fbff20c9d03235b5320a48f,159138844166
20170519,"PAYMENT RECEIVED",1408222240,0,1dbe2a89a24c312c5ab852712dfba0153ff4f8ac52c9654863ad905c214c7d05,157663963550
20170519,"PAYMENT RECEIVED",1448924265,0,a04e11a4e213b8cc583a5df1d5d4866fadc7e5c66e720c1b58d2d71e33d215b1,156255741310
20170519,"PAYMENT RECEIVED",1559909389,0,f49a9ac0e3d33b533b7e3334ce8a9277dfa0601fba751ca9cf4de6e67b9a105d,154806817045
20170519,"PAYMENT RECEIVED",1550071948,0,1ea2852b3f1f25fa732e9b064fff9cf1d61e08bd12c59d8cde373f459b22fbc4,153246907656
20170519,"PAYMENT RECEIVED",1504166575,0,1af20e63113e7109c86dfcc01bcd92b737e58a3ea06674948e6e05d94315170b,151696835708
20170519,"PAYMENT RECEIVED",1660492469,0,e447b6932f2f4e0fed14c5870ba8a49168dfe9f8303fad1258c6086ae9271747,150192669133
20170519,"PAYMENT RECEIVED",1506673357,0,bb00ece49ee1d4e396c029c3c49e2bcd9b6f52d53141eaea42e5af432eabbc20,148532176664
20170519,"PAYMENT RECEIVED",1552026624,0,7a58b9176861e53aba0d928d8d4c2a37afc4449e108eaaa5525d9875efb0c976,147025503307
20170519,"PAYMENT RECEIVED",1469415087,0,613ed28bddfdaafa6b15f4e316e0cc9e9ab1d519600fe0ce1787d8a234abe007,145473476683
20170519,"PAYMENT RECEIVED",1488695853,0,105b2305c7628bd8977946d5935a52cd3286260ec7a7bb021e0309f9baeb55e2,144004061596
20170519,"PAYMENT RECEIVED",1560225671,0,8f9351d24cbbcf2706c216d88596f41114ac54ff63528a2d5a24dffc0ee7b4e3,142515365743
20170519,"PAYMENT RECEIVED",1705296334,0,404663cb4b23a988d2fbea3b07f32c8bb8e6ec1534fcd66160ad6e24315188f3,140955140072
20170519,"PAYMENT RECEIVED",1534844147,0,29ace3bca30e0d9959f51bbe5627927d778a786993b02cf7191d7ba74097b2d5,139249843738
20170519,"PAYMENT RECEIVED",1478281763,0,979ef6d90db2cf777a082e1ed66bee702c816c4b287b2d2ed17b52635cd0e918,137714999591
20170519,"PAYMENT RECEIVED",1573628527,0,d839693cdf21a9acbe6d69cb7baea862a527ff9b21fe2f3664953bc6c235c33b,136236717828
20170519,"PAYMENT RECEIVED",1621993269,0,c482e4b90b02180d89e70adeee7a48d454363fc79090cc49a9a8eac0dc47b99b,134663089301
20170519,"PAYMENT RECEIVED",1503796802,0,e4161f336d5fc566957b850267ac99abee8191aae2fdfe6f3fd1a7d09365f0d5,133041096032
20170519,"PAYMENT RECEIVED",1515499116,0,396d72e6a5b93d946b8c1abc40d9e8c4fcc13d066b5a9f13a945c0606dc5ad9a,131537299230
20170519,"PAYMENT RECEIVED",1407672916,0,a3175589a4121d41e8855b94ae3255fe82236087294daf5e5bf613420406b1bc,130021800114
20170519,"PAYMENT RECEIVED",1566314044,0,11d8b4c1aefca12a7949d72d9a380b1e402ff4e03a1e700aec289634f828b07b,128614127198
20170519,"PAYMENT RECEIVED",1514275650,0,3d659a3e630efca6c4fcf1fcf42c5a2482c9057beefd8f4d15a97d106de53800,127047813154
20170519,"PAYMENT RECEIVED",1508179606,0,98f45b25d19b59461d36bd93d215b89c7ad6812c5f7c812afd0ed42bf150a4cc,125533537504
20170518,"PAYMENT RECEIVED",1626416116,0,ee417ddd425387824289c62d198da04b98bff1bf6466e0d3df112ebd621af89a,124025357898
20170518,"PAYMENT RECEIVED",1548921136,0,0b032b42c3ab0c44f0d0bd91fc3b2942f3f995f93572c687af02c1b469f3ca48,122398941782
20170518,"PAYMENT RECEIVED",1552660088,0,22e7a5e107597247b7ea422fffbf22f8d78b4a8ef5c3f7e559aad90d7eb15ea6,120850020646
20170518,"PAYMENT RECEIVED",1504176950,0,c15db902f67dd72ddb2b6164e2c7f3f30a61381d455eeefbe1f622e72ced0ae8,119297360558
20170518,"PAYMENT RECEIVED",1641533100,0,b7f8d3f9eac511772ea655e05b356829fef04178f30ed6e319983668670bd078,117793183608
20170518,"PAYMENT RECEIVED",1659718680,0,a12019291449b185b6081d7ddadc35381aebaa4820d41dbfa34b2374774ade16,116151650508
20170518,"PAYMENT RECEIVED",1467079331,0,5f53cf54c950804d6f5c555073f8022ef8490bcb85191a5b031603baacfc29fc,114491931828
20170518,"PAYMENT RECEIVED",1575525265,0,a4ed27f1fbf226abd3a3ab608f3bf73752f2e7860b55953f5150ef9d6b281f91,113024852497
20170518,"PAYMENT RECEIVED",1472901494,0,ae9f9c32d30e2bc365bc3b9e0929461ca1e928e8a4fbe97058e79595bc345b0f,111449327232
20170518,"PAYMENT RECEIVED",1478644775,0,33cfb6663f155e75fc09fc4b6fa46aba11a2b9a47f28a8c289c7ac29f6a1672c,109976425738
20170518,"PAYMENT RECEIVED",1400849512,0,d7e51d27b19e623b15677a5ff50e1fbe784adb999d73ef9cdc8b81637bea0d0a,108497780963
20170518,"PAYMENT RECEIVED",1377823314,0,7239993d594f42590483a29527a62053672a9df2aaefd0ed976b2830ce5c1623,107096931451
20170518,"PAYMENT RECEIVED",1517429944,0,eb8f62d8b9a92c89f65655a2b0dd19b75415b7d1e21e2b5b734c6134a5ddc18b,105719108137
20170518,"PAYMENT RECEIVED",1561017597,0,c1d19b3f47a9a846d1c35b84aa7798d483a41cba04dacf0b18a74fba873ed582,104201678193
20170518,"PAYMENT RECEIVED",1459128412,0,b9920bd85b0f2becfd883df4be5e917fc95db212cae0f1427b5962725192c439,102640660596
20170518,"PAYMENT RECEIVED",1447358286,0,b39b3d992115f792490721ff58775ff9756b53caefeb707d51bfe90a32c294ef,101181532184
20170518,"PAYMENT RECEIVED",1654218980,0,2317c7f0dfd003f56e98d81021aa626f08e628a56a1cece64a169ffb28993071,99734173898
20170518,"PAYMENT RECEIVED",1463381634,0,534057a74ed9917bf452d9e12f605aa980c7e5c68344d0fa90e697f955f3656a,98079954918
20170517,"PAYMENT RECEIVED",1703893221,0,3e52f81d7e82f98ae3206cf5eeffec9a72ba7f50948e605f18f68244b55f5eaa,96616573284
20170517,"PAYMENT RECEIVED",1493897726,0,6e81953584c9c848620f04ef7933a0d93aac7062b1842593ccfc20849a01f132,94912680063
20170517,"PAYMENT RECEIVED",1675052171,0,8bfca12f5303904563d2546a3fd33f3c530fe0d71c381204588879d81d96e63c,93418782337
20170517,"PAYMENT SENT",0,-2869681408,4a075210379f496c0aa4d4ea42df43480c852ba64c6d9d9ff8407abde87b0e91,91743730166
20170517,"PAYMENT RECEIVED",1554823230,0,1fdc43a5190f226fd2b8817bb26182f0d769bd418a3064bbc70a76c73a5ab92d,94613411574
20170517,"PAYMENT RECEIVED",1538977442,0,1edfc0a7de9d14faa7d209aa5c2b0217fbf693c289a0c62e4c862a17c092cfcc,93058588344
20170517,"PAYMENT RECEIVED",1652811438,0,a1a6c020f6574d2192e66bb2d3b069b77dbaf4e272642b2bf2e8f4170ef892f3,91519610902
20170517,"PAYMENT RECEIVED",1484305705,0,bdc76e44784267620d6ae32f56115c3e12e6f415f1557d5c604fddb114c53472,89866799464
20170517,"PAYMENT RECEIVED",1422876480,0,d85480aea1f48ce11770f6334222ce4c6cfc1602e83b1d9283b463ab7ea6f5bf,88382493759
20170517,"PAYMENT RECEIVED",1423828914,0,3f78f023722b2b6c7f40e4a774f583f5e784202c5d9010ae08d11b85eab7ebd8,86959617279
20170517,"PAYMENT RECEIVED",1494705296,0,c7dd238badf4df3caeae942be7046e6dbbbf1f8f51f9facf8753014668d9b6b1,85535788365
20170517,"PAYMENT RECEIVED",1623895762,0,4a7e2965420f5405c6b1cf8c15c06cf1c308e6d6ee9af7daf6cf3c48c8cb7d7e,84041083069
20170517,"PAYMENT RECEIVED",1398088563,0,9f6c3df090fed8a2a4a0ddd3d7b1a8ee270c4019a37da3742e5cb845a1f471cd,82417187307
20170517,"PAYMENT RECEIVED",1488361584,0,e55214089a7f6f5d5e95bca2a65a99308f2fb1560194cb0da94bec05cdf52802,140454924074
20170517,"PAYMENT SENT",0,-20196682623,1de9d6837db39fa01f549be62aa17116722bd846f46591fbbf11df0c58854465,120258241451
20170517,"PAYMENT SENT",0,-12348546335,9c96604214c6305623e56f1b2c509cd9b64be04c207b062d0ccc327f7cd1a915,107909695116
20170517,"PAYMENT SENT",0,-10098345911,5f2c7779bb3a5d8b71d6f8fefad10b427e1993ddc4fcb15a29256d708947006b,97811349205
20170517,"PAYMENT SENT",0,-6693904549,92f150d744e852b6a7f2c28ad99de5600b173df7f1b69b562d5a4b79916900c3,91117444656
20170517,"PAYMENT SENT",0,-5049172956,60721156c17af873b15c9c361552da7a7708da08190453569898e467cdc0078e,86068271700
20170517,"PAYMENT SENT",0,-5049172956,80263f6e7ac722dd2b273980d82b2147da17d6bb4e363cfd6211b06f615cb742,81019098744
20170517,"PAYMENT RECEIVED",1599307369,0,c6656f99966226036cb8501ab2dd69e1df22c29cf9757c12b391d63097ccbdd2,138966562490
20170517,"PAYMENT RECEIVED",1513167596,0,098df2e30a135ba66af6bfd47b35812b2f99b9483a1ae536601d518401c525ba,137367255121
20170517,"PAYMENT RECEIVED",1453832699,0,d41cfc4de67e0481b76818d9fe21a61456c6d237f5301beda31d92bad279d207,135854087525
20170517,"PAYMENT RECEIVED",1592948432,0,a85e2540e09dbb012f21349c315ea84b70e7e57e705d71fef5462e309c41eba6,134400254826
20170516,"PAYMENT RECEIVED",1536604312,0,d4d8801a5a85b3d9a70c99eafd51a4a08f11d498d0af4a832817b74fe1ca1fcd,132807306394
20170516,"PAYMENT RECEIVED",1542980836,0,9b83e3ba64260240d62db15f263b03ce3c524d2c62dbfb616a213f64dce730b3,131270702082
20170516,"PAYMENT RECEIVED",1371927757,0,3fb7eb100ca0daebbe0dfff6a30ceb0d80edf53e7c15aea3ecdca5662f921fa1,129727721246
20170516,"PAYMENT RECEIVED",1490137022,0,51a6ed80f1fb5f164abf9336b5580938b60de07bc1a9427a702424fc9204bf36,128355793489
20170516,"PAYMENT SENT",0,-150000802400,62455168e4feb1a79c0e79fdba510df21010253109bb7777dbff4317e7ca3250,126865656467
20170516,"PAYMENT RECEIVED",1408293303,0,bdfeed117ad8aff1e666260a7faa7fccb11d0be0ab4f12775d81fad22127fed2,276866458867
20170516,"PAYMENT RECEIVED",1507340055,0,25d928138b62bdd75f5e4335947e11ea9c62b1689ea8ecdc5334de405a65687f,275458165564
20170516,"PAYMENT RECEIVED",1544934554,0,04e489d231caa32e235a2bc725f62fb8fb3177dd211bdd250290203ceffa07f3,273950825509
20170516,"PAYMENT RECEIVED",1422315354,0,5ebeb4c4290c6a3c14941bfd6a95c5d3cab51d084e36a171347b49265abab467,272405890955
20170516,"PAYMENT RECEIVED",1468527433,0,8ca6bcf225f6aca51594fcc499c076c7de5ad6cb52c1a8287e16f01153af9e27,270983575601
20170515,"PAYMENT RECEIVED",1439896745,0,ff21263516722280c646ebf472b9b1661b59242e4edee4d657aec69cf4161957,269515048168
20170515,"PAYMENT RECEIVED",1401504240,0,928f200c91d76decf05da4ba49483e2d23a2c93e0a86c2d8703b7a64ba5cc7b1,268075151423
20170515,"PAYMENT RECEIVED",1531454704,0,842e92d99699c55280becdbec57e5fab85ad4ed312cde3e65be5b4e8a0b21e3c,266673647183
20170515,"PAYMENT RECEIVED",1412498197,0,00e674455bffb14d157f59bf4afecdc108531ac2d5af41261691e3acb60cbc8c,265142192479
20170515,"PAYMENT RECEIVED",1418121237,0,796e9dc2fcc65eae6a220697ef2e27b8696240610d6950897c5efb2e114c4bfe,263729694282
20170515,"PAYMENT RECEIVED",1587241003,0,02a15ce7e1cc45af597982023dd4391452217f0aebf4a0d79c04e421a6ed607d,262311573045
20170515,"PAYMENT RECEIVED",1488670541,0,7064e21c5443d64906c597dd6f506541b3989c8adb617e1c262d2e8ca80cb83a,260724332042
20170515,"PAYMENT RECEIVED",1417559311,0,576be61287a3239e4e81edd71eed31e9f0854e721d8d8f80b58dc0899593bc1c,259235661501
20170515,"PAYMENT RECEIVED",1496000159,0,ee02c3cbc0ff91c89acb22bf953547eaab1f613804eb62d8d445c8202ed79725,257818102190
20170515,"PAYMENT RECEIVED",1447805416,0,111b8863cfa55b3cc0b03547d4886bf5514a4f56f80bbf36ffd07c0deb8728d3,256322102031
20170515,"PAYMENT RECEIVED",1539219292,0,a0a6aa45bfc40338249875b025b2856838654202c57fa6e7339d34749db82189,254874296615
